,path,class_,duration,power_db,genre,exist,clean,main_frequency
178,clean_noises_1_02/285e8cfae63f1male.wav,buriy_audiobooks,2.0,23.57,male,clean_noises_1_02_1,285e8cfae63f1male.wav,168.42105263157896
179,clean_noises_1_02/28ca46ce3ba21female.wav,buriy_audiobooks,2.0,14.83,female,clean_noises_1_02_1,28ca46ce3ba21female.wav,197.53086419753086
180,clean_noises_1_02/28f71c47feb61male.wav,buriy_audiobooks,2.0,17.42,male,clean_noises_1_02_1,28f71c47feb61male.wav,172.04301075268813
181,clean_noises_1_02/292daaeef22a1female.wav,buriy_audiobooks,2.0,18.68,female,clean_noises_1_02_1,292daaeef22a1female.wav,213.33333333333331
182,clean_noises_1_02/29368fed31081female.wav,buriy_audiobooks,2.0,16.07,male,clean_noises_1_02_1,29368fed31081female.wav,173.91304347826087
183,clean_noises_1_02/29831e1af9131female.wav,buriy_audiobooks,2.0,16.31,female,clean_noises_1_02_1,29831e1af9131female.wav,271.18644067796606
184,clean_noises_1_02/29d747da90511male.wav,buriy_audiobooks,2.0,24.69,male,clean_noises_1_02_1,29d747da90511male.wav,170.2127659574468
185,clean_noises_1_02/29e7ddf15e201female.wav,buriy_audiobooks,2.0,18.1,female,clean_noises_1_02_1,29e7ddf15e201female.wav,238.80597014925374
186,clean_noises_1_02/29ec95ccfff51female.wav,buriy_audiobooks,2.0,19.8,female,clean_noises_1_02_1,29ec95ccfff51female.wav,313.72549019607845
187,clean_noises_1_02/2a3fcbb44b101male.wav,buriy_audiobooks,2.0,19.05,male,clean_noises_1_02_1,2a3fcbb44b101male.wav,128.0
188,clean_noises_1_02/2a78fad82a891female.wav,buriy_audiobooks,2.0,13.95,female,clean_noises_1_02_1,2a78fad82a891female.wav,179.77528089887642
189,clean_noises_1_02/2a7d23926aff1male.wav,buriy_audiobooks,2.0,11.14,male,clean_noises_1_02_1,2a7d23926aff1male.wav,222.22222222222226
190,clean_noises_1_02/2aa128ac44f11male.wav,buriy_audiobooks,2.0,21.84,male,clean_noises_1_02_1,2aa128ac44f11male.wav,183.90804597701145
191,clean_noises_1_02/2abe9e66f0b01male.wav,buriy_audiobooks,2.0,26.36,male,clean_noises_1_02_1,2abe9e66f0b01male.wav,179.6875
192,clean_noises_1_02/2ac131e0e1ea1female.wav,buriy_audiobooks,2.0,14.97,female,clean_noises_1_02_1,2ac131e0e1ea1female.wav,333.3333333333333
193,clean_noises_1_02/2b4048c42bb81male.wav,buriy_audiobooks,2.0,25.01,male,clean_noises_1_02_1,2b4048c42bb81male.wav,160.0
194,clean_noises_1_02/2b5a453071f81male.wav,buriy_audiobooks,2.0,18.59,male,clean_noises_1_02_1,2b5a453071f81male.wav,267.578125
195,clean_noises_1_02/2b5d7be950fe1male.wav,buriy_audiobooks,2.0,13.22,male,clean_noises_1_02_1,2b5d7be950fe1male.wav,253.968253968254
196,clean_noises_1_02/2b7b39a9523e1male.wav,buriy_audiobooks,2.0,22.04,male,clean_noises_1_02_1,2b7b39a9523e1male.wav,164.94845360824743
197,clean_noises_1_02/2b818d0ee3b71female.wav,buriy_audiobooks,2.0,22.9,female,clean_noises_1_02_1,2b818d0ee3b71female.wav,253.968253968254
198,clean_noises_1_02/2bce784e039a1male.wav,buriy_audiobooks,2.0,13.75,male,clean_noises_1_02_1,2bce784e039a1male.wav,136.75213675213678
199,clean_noises_1_02/2ca529bb4ebb1female.wav,buriy_audiobooks,2.0,14.89,female,clean_noises_1_02_1,2ca529bb4ebb1female.wav,177.77777777777774
200,clean_noises_1_02/2cbb57376cc71female.wav,buriy_audiobooks,2.0,18.79,female,clean_noises_1_02_1,2cbb57376cc71female.wav,175.8241758241758
201,clean_noises_1_02/2cc515ea040d1male.wav,buriy_audiobooks,2.0,13.99,male,clean_noises_1_02_1,2cc515ea040d1male.wav,175.8241758241758
202,clean_noises_1_02/2ccafe8c1d491male.wav,buriy_audiobooks,2.0,20.9,male,clean_noises_1_02_1,2ccafe8c1d491male.wav,130.8370484682213
203,clean_noises_1_02/2d1500ecf7c31female.wav,buriy_audiobooks,2.0,13.63,female,clean_noises_1_02_1,2d1500ecf7c31female.wav,253.968253968254
204,clean_noises_1_02/2d6458d5c4541male.wav,buriy_audiobooks,2.0,13.63,male,clean_noises_1_02_1,2d6458d5c4541male.wav,213.33333333333331
205,clean_noises_1_02/2dc0607691951male.wav,buriy_audiobooks,2.0,23.4,male,clean_noises_1_02_1,2dc0607691951male.wav,177.77777777777774
206,clean_noises_1_02/2de6b55c6fb91female.wav,buriy_audiobooks,2.0,15.54,female,clean_noises_1_02_1,2de6b55c6fb91female.wav,172.04301075268813
207,clean_noises_1_02/2de8fb5efcea1male.wav,buriy_audiobooks,2.0,19.9,male,clean_noises_1_02_1,2de8fb5efcea1male.wav,170.2127659574468
208,clean_noises_1_02/2e55832c67431female.wav,buriy_audiobooks,2.0,18.21,female,clean_noises_1_02_1,2e55832c67431female.wav,222.22222222222226
209,clean_noises_1_02/2e750afe053c1male.wav,buriy_audiobooks,2.0,16.01,male,clean_noises_1_02_1,2e750afe053c1male.wav,168.42105263157896
210,clean_noises_1_02/2e8d9ba3dee01male.wav,buriy_audiobooks,2.0,18.15,male,clean_noises_1_02_1,2e8d9ba3dee01male.wav,205.12820512820514
211,clean_noises_1_02/2e8fb000662a1female.wav,buriy_audiobooks,2.0,18.14,female,clean_noises_1_02_1,2e8fb000662a1female.wav,231.88405797101453
212,clean_noises_1_02/2ecdfb531b5b1male.wav,buriy_audiobooks,2.0,21.27,male,clean_noises_1_02_1,2ecdfb531b5b1male.wav,163.26530612244895
213,clean_noises_1_02/2f051c40489d1female.wav,buriy_audiobooks,2.0,15.24,female,clean_noises_1_02_1,2f051c40489d1female.wav,238.80597014925374
214,clean_noises_1_02/2f3b6c6438df1male.wav,buriy_audiobooks,2.0,23.45,male,clean_noises_1_02_1,2f3b6c6438df1male.wav,171.875
215,clean_noises_1_02/2f5a6f4086c41female.wav,buriy_audiobooks,2.0,16.3,female,clean_noises_1_02_1,2f5a6f4086c41female.wav,235.29411764705884
216,clean_noises_1_02/2f6bb8b75d5f1female.wav,buriy_audiobooks,2.0,29.7,female,clean_noises_1_02_1,2f6bb8b75d5f1female.wav,253.968253968254
217,clean_noises_1_02/2fc99b6669791female.wav,buriy_audiobooks,2.0,15.35,female,clean_noises_1_02_1,2fc99b6669791female.wav,253.968253968254
218,clean_noises_1_02/2fcdeaddcc1f1female.wav,buriy_audiobooks,2.0,17.83,female,clean_noises_1_02_1,2fcdeaddcc1f1female.wav,296.2962962962963
219,clean_noises_1_02/2ff5aefc89101female.wav,buriy_audiobooks,2.0,14.22,female,clean_noises_1_02_1,2ff5aefc89101female.wav,258.06451612903226
220,clean_noises_1_02/30410681e5e91male.wav,buriy_audiobooks,2.0,21.52,male,clean_noises_1_02_1,30410681e5e91male.wav,175.8241758241758
221,clean_noises_1_02/30795e1b4d671male.wav,buriy_audiobooks,2.0,13.86,male,clean_noises_1_02_1,30795e1b4d671male.wav,213.33333333333331
222,clean_noises_1_02/308595da04401male.wav,buriy_audiobooks,2.0,13.62,male,clean_noises_1_02_1,308595da04401male.wav,193.359375
223,clean_noises_1_02/30956d1ccc9d1female.wav,buriy_audiobooks,2.0,11.3,female,clean_noises_1_02_1,30956d1ccc9d1female.wav,216.21621621621625
224,clean_noises_1_02/31268e4432b01male.wav,buriy_audiobooks,2.0,11.92,male,clean_noises_1_02_1,31268e4432b01male.wav,172.04301075268813
225,clean_noises_1_02/31776c2800ad1female.wav,buriy_audiobooks,2.0,23.86,male,clean_noises_1_02_1,31776c2800ad1female.wav,135.71973778735634
226,clean_noises_1_02/3188e2201f041female.wav,buriy_audiobooks,2.0,22.88,female,clean_noises_1_02_1,3188e2201f041female.wav,380.9523809523809
227,clean_noises_1_02/31bb1757b4c31male.wav,buriy_audiobooks,2.0,29.21,male,clean_noises_1_02_1,31bb1757b4c31male.wav,145.45454545454547
228,clean_noises_1_02/321f28225fa11male.wav,buriy_audiobooks,2.0,14.74,male,clean_noises_1_02_1,321f28225fa11male.wav,192.7710843373494
229,clean_noises_1_02/325ba26d9d4e1female.wav,buriy_audiobooks,2.0,17.85,female,clean_noises_1_02_1,325ba26d9d4e1female.wav,216.21621621621625
230,clean_noises_1_02/32e1a1affce81female.wav,buriy_audiobooks,2.0,18.38,female,clean_noises_1_02_1,32e1a1affce81female.wav,238.80597014925374
231,clean_noises_1_02/3303f9168e211female.wav,buriy_audiobooks,2.0,15.99,female,clean_noises_1_02_1,3303f9168e211female.wav,355.5555555555556
232,clean_noises_1_02/3306b25f0b531male.wav,buriy_audiobooks,2.0,18.05,male,clean_noises_1_02_1,3306b25f0b531male.wav,128.0
233,clean_noises_1_02/3316515790f21female.wav,buriy_audiobooks,2.0,20.56,female,clean_noises_1_02_1,3316515790f21female.wav,246.15384615384616
234,clean_noises_1_02/332c4cb7a8fe1male.wav,buriy_audiobooks,2.0,22.7,male,clean_noises_1_02_1,332c4cb7a8fe1male.wav,160.0
235,clean_noises_1_02/33a646d6de611female.wav,buriy_audiobooks,2.0,13.3,female,clean_noises_1_02_1,33a646d6de611female.wav,285.7142857142857
236,clean_noises_1_02/33f07cec7aa51male.wav,buriy_audiobooks,2.0,21.07,male,clean_noises_1_02_1,33f07cec7aa51male.wav,228.57142857142856
237,clean_noises_1_02/345e062546361male.wav,buriy_audiobooks,2.0,18.01,male,clean_noises_1_02_1,345e062546361male.wav,120.30075187969923
238,clean_noises_1_02/346869f249971male.wav,buriy_audiobooks,2.0,22.43,male,clean_noises_1_02_1,346869f249971male.wav,192.7083333333333
239,clean_noises_1_02/353135845f601female.wav,buriy_audiobooks,2.0,24.15,female,clean_noises_1_02_1,353135845f601female.wav,205.12820512820514
240,clean_noises_1_02/363f199299b11male.wav,buriy_audiobooks,2.0,18.51,male,clean_noises_1_02_1,363f199299b11male.wav,183.90804597701145
241,clean_noises_1_02/36488939bfce1male.wav,buriy_audiobooks,2.0,21.91,male,clean_noises_1_02_1,36488939bfce1male.wav,146.7889908256881
242,clean_noises_1_02/36493263c19d1female.wav,buriy_audiobooks,2.0,11.31,male,clean_noises_1_02_1,36493263c19d1female.wav,250.0
243,clean_noises_1_02/36bdcc29cfec1male.wav,buriy_audiobooks,2.0,13.58,male,clean_noises_1_02_1,36bdcc29cfec1male.wav,135.59322033898306
244,clean_noises_1_02/36fda831e8b91male.wav,buriy_audiobooks,2.0,22.24,male,clean_noises_1_02_1,36fda831e8b91male.wav,158.41584158415841
245,clean_noises_1_02/3720223328261male.wav,buriy_audiobooks,2.0,14.31,male,clean_noises_1_02_1,3720223328261male.wav,190.47619047619045
246,clean_noises_1_02/3756140c866c1male.wav,buriy_audiobooks,2.0,20.88,male,clean_noises_1_02_1,3756140c866c1male.wav,177.77777777777774
247,clean_noises_1_02/37657e12739b1male.wav,buriy_audiobooks,2.0,16.6,male,clean_noises_1_02_1,37657e12739b1male.wav,179.77528089887642
248,clean_noises_1_02/37aed072249a1male.wav,buriy_audiobooks,2.0,25.13,male,clean_noises_1_02_1,37aed072249a1male.wav,171.875
249,clean_noises_1_02/37afa7a2ee7c1female.wav,buriy_audiobooks,2.0,14.3,female,clean_noises_1_02_1,37afa7a2ee7c1female.wav,301.8867924528302
250,clean_noises_1_02/37b251ac61cd1female.wav,buriy_audiobooks,2.0,23.81,female,clean_noises_1_02_1,37b251ac61cd1female.wav,202.7256944444444
251,clean_noises_1_02/37c3904a0dfe1female.wav,buriy_audiobooks,2.0,19.24,female,clean_noises_1_02_1,37c3904a0dfe1female.wav,231.88405797101453
252,clean_noises_1_02/3800c6982e531female.wav,buriy_audiobooks,2.0,18.69,male,clean_noises_1_02_1,3800c6982e531female.wav,262.2950819672131
253,clean_noises_1_02/3820be108fab1female.wav,buriy_audiobooks,2.0,24.5,male,clean_noises_1_02_1,3820be108fab1female.wav,290.90909090909093
254,clean_noises_1_02/38dc5fe91a551male.wav,buriy_audiobooks,2.0,15.12,male,clean_noises_1_02_1,38dc5fe91a551male.wav,186.04651162790694
255,clean_noises_1_02/38eb9e737a6f1female.wav,buriy_audiobooks,2.0,22.02,female,clean_noises_1_02_1,38eb9e737a6f1female.wav,202.53164556962025
256,clean_noises_1_02/39231a1b54b01male.wav,buriy_audiobooks,2.0,23.41,male,clean_noises_1_02_1,39231a1b54b01male.wav,192.7710843373494
257,clean_noises_1_02/3974a84d1e101male.wav,buriy_audiobooks,2.0,12.15,male,clean_noises_1_02_1,3974a84d1e101male.wav,164.94845360824743
258,clean_noises_1_02/39a3f253944e1male.wav,buriy_audiobooks,2.0,23.45,male,clean_noises_1_02_1,39a3f253944e1male.wav,168.42105263157896
259,clean_noises_1_02/39a585b49d3d1female.wav,buriy_audiobooks,2.0,19.01,female,clean_noises_1_02_1,39a585b49d3d1female.wav,219.17808219178082
260,clean_noises_1_02/39d8eb5d30841male.wav,buriy_audiobooks,2.0,17.03,male,clean_noises_1_02_1,39d8eb5d30841male.wav,148.14814814814815
261,clean_noises_1_02/3a6f66385a951female.wav,buriy_audiobooks,2.0,27.33,female,clean_noises_1_02_1,3a6f66385a951female.wav,255.859375
262,clean_noises_1_02/3aa3d3f377801male.wav,buriy_audiobooks,2.0,22.67,male,clean_noises_1_02_1,3aa3d3f377801male.wav,175.8241758241758
263,clean_noises_1_02/3b3328424ee41male.wav,buriy_audiobooks,2.0,20.74,male,clean_noises_1_02_1,3b3328424ee41male.wav,141.59292035398232
264,clean_noises_1_02/3b9c4fe3d95a1male.wav,buriy_audiobooks,2.0,16.44,male,clean_noises_1_02_1,3b9c4fe3d95a1male.wav,179.77528089887642
265,clean_noises_1_02/3bbdc7467d1c1male.wav,buriy_audiobooks,2.0,18.74,male,clean_noises_1_02_1,3bbdc7467d1c1male.wav,175.8241758241758
266,clean_noises_1_02/3c2bb2d19c361male.wav,buriy_audiobooks,2.0,14.83,male,clean_noises_1_02_1,3c2bb2d19c361male.wav,188.2352941176471
267,clean_noises_1_02/3ca597dcaa801female.wav,buriy_audiobooks,2.0,21.31,female,clean_noises_1_02_1,3ca597dcaa801female.wav,285.7142857142857
268,clean_noises_1_02/3cdcf7223e301female.wav,buriy_audiobooks,2.0,14.59,female,clean_noises_1_02_1,3cdcf7223e301female.wav,186.04651162790694
269,clean_noises_1_02/3ceb4bb522431female.wav,buriy_audiobooks,2.0,21.24,female,clean_noises_1_02_1,3ceb4bb522431female.wav,228.57142857142856
270,clean_noises_1_02/3d0271604f3f1male.wav,buriy_audiobooks,2.0,29.05,male,clean_noises_1_02_1,3d0271604f3f1male.wav,172.04301075268813
271,clean_noises_1_02/3d0af0e91b7d1male.wav,buriy_audiobooks,2.0,26.58,male,clean_noises_1_02_1,3d0af0e91b7d1male.wav,155.33980582524268
272,clean_noises_1_02/3d4f2604e0c51male.wav,buriy_audiobooks,2.0,21.71,male,clean_noises_1_02_1,3d4f2604e0c51male.wav,200.0
273,clean_noises_1_02/3d5d9de8d8d91female.wav,buriy_audiobooks,2.0,22.21,female,clean_noises_1_02_1,3d5d9de8d8d91female.wav,271.18644067796606
274,clean_noises_1_02/3df8f815fb211male.wav,buriy_audiobooks,2.0,14.37,male,clean_noises_1_02_1,3df8f815fb211male.wav,173.91304347826087
275,clean_noises_1_02/3dfe3e6b37fe1female.wav,buriy_audiobooks,2.0,14.48,female,clean_noises_1_02_1,3dfe3e6b37fe1female.wav,195.12195121951217
276,clean_noises_1_02/3e054aa2939d1male.wav,buriy_audiobooks,2.0,24.66,male,clean_noises_1_02_1,3e054aa2939d1male.wav,183.59375
277,clean_noises_1_02/3e92a9ba5eb51female.wav,buriy_audiobooks,2.0,28.32,female,clean_noises_1_02_1,3e92a9ba5eb51female.wav,175.8241758241758
278,clean_noises_1_02/3e989fc2a6331male.wav,buriy_audiobooks,2.0,25.13,male,clean_noises_1_02_1,3e989fc2a6331male.wav,173.91304347826087
279,clean_noises_1_02/3ebb075792ee1male.wav,buriy_audiobooks,2.0,28.32,male,clean_noises_1_02_1,3ebb075792ee1male.wav,177.77777777777774
280,clean_noises_1_02/3eea68ae8f3b1male.wav,buriy_audiobooks,2.0,15.92,male,clean_noises_1_02_1,3eea68ae8f3b1male.wav,150.9433962264151
281,clean_noises_1_02/3f013593ffef1male.wav,buriy_audiobooks,2.0,17.24,male,clean_noises_1_02_1,3f013593ffef1male.wav,220.703125
282,clean_noises_1_02/3f0a02e84f1e1female.wav,buriy_audiobooks,2.0,29.32,female,clean_noises_1_02_1,3f0a02e84f1e1female.wav,205.72916666666663
283,clean_noises_1_02/3f251a2391131female.wav,buriy_audiobooks,2.0,17.03,female,clean_noises_1_02_1,3f251a2391131female.wav,275.86206896551727
284,clean_noises_1_02/3fcb330777041male.wav,buriy_audiobooks,2.0,24.27,male,clean_noises_1_02_1,3fcb330777041male.wav,152.34375
285,clean_noises_1_02/3ff40af942721male.wav,buriy_audiobooks,2.0,25.88,male,clean_noises_1_02_1,3ff40af942721male.wav,202.53164556962025
286,clean_noises_1_02/3ffc0e10af991male.wav,buriy_audiobooks,2.0,18.83,male,clean_noises_1_02_1,3ffc0e10af991male.wav,170.2127659574468
287,clean_noises_1_02/403152ad280b1female.wav,buriy_audiobooks,2.0,25.46,female,clean_noises_1_02_1,403152ad280b1female.wav,177.77777777777774
288,clean_noises_1_02/40e2d6acaf311male.wav,buriy_audiobooks,2.0,22.62,male,clean_noises_1_02_1,40e2d6acaf311male.wav,173.91304347826087
289,clean_noises_1_02/4105a01625e21female.wav,buriy_audiobooks,2.0,15.17,female,clean_noises_1_02_1,4105a01625e21female.wav,231.88405797101453
290,clean_noises_1_02/410cd62d5ab01female.wav,buriy_audiobooks,2.0,20.23,male,clean_noises_1_02_1,410cd62d5ab01female.wav,188.2352941176471
291,clean_noises_1_02/412d8943e02a1female.wav,buriy_audiobooks,2.0,16.24,male,clean_noises_1_02_1,412d8943e02a1female.wav,207.7922077922078
292,clean_noises_1_02/41837bdcb3c31male.wav,buriy_audiobooks,2.0,19.17,male,clean_noises_1_02_1,41837bdcb3c31male.wav,192.7710843373494
293,clean_noises_1_02/4211fbf969a31male.wav,buriy_audiobooks,2.0,23.36,male,clean_noises_1_02_1,4211fbf969a31male.wav,125.0
294,clean_noises_1_02/4291ba17ca541male.wav,buriy_audiobooks,2.0,19.56,male,clean_noises_1_02_1,4291ba17ca541male.wav,207.7922077922078
295,clean_noises_1_02/42cb09faadd11female.wav,buriy_audiobooks,2.0,14.95,female,clean_noises_1_02_1,42cb09faadd11female.wav,186.04651162790694
296,clean_noises_1_02/434435e05c521male.wav,buriy_audiobooks,2.0,16.36,male,clean_noises_1_02_1,434435e05c521male.wav,210.5263157894737
297,clean_noises_1_02/4360268618501male.wav,buriy_audiobooks,2.0,19.03,male,clean_noises_1_02_1,4360268618501male.wav,118.51851851851852
298,clean_noises_1_02/437c40b6f9a81female.wav,buriy_audiobooks,2.0,21.97,female,clean_noises_1_02_1,437c40b6f9a81female.wav,250.0
299,clean_noises_1_02/43cc08d462131male.wav,buriy_audiobooks,2.0,19.98,male,clean_noises_1_02_1,43cc08d462131male.wav,172.04301075268813
300,clean_noises_1_02/43ea63552be61male.wav,buriy_audiobooks,2.0,22.66,male,clean_noises_1_02_1,43ea63552be61male.wav,280.7017543859649
301,clean_noises_1_02/44f5fd4862921male.wav,buriy_audiobooks,2.0,25.67,male,clean_noises_1_02_1,44f5fd4862921male.wav,163.26530612244895
302,clean_noises_1_02/45278bc64bfc1male.wav,buriy_audiobooks,2.0,27.08,male,clean_noises_1_02_1,45278bc64bfc1male.wav,173.91304347826087
303,clean_noises_1_02/45714ca574ea1male.wav,buriy_audiobooks,2.0,22.21,male,clean_noises_1_02_1,45714ca574ea1male.wav,222.22222222222226
304,clean_noises_1_02/457f109bde5b1male.wav,buriy_audiobooks,2.0,19.84,male,clean_noises_1_02_1,457f109bde5b1male.wav,186.04651162790694
305,clean_noises_1_02/458b590fcc7c1female.wav,buriy_audiobooks,2.0,23.24,male,clean_noises_1_02_1,458b590fcc7c1female.wav,152.34375
306,clean_noises_1_02/45da8b9a1a851female.wav,buriy_audiobooks,2.0,12.72,female,clean_noises_1_02_1,45da8b9a1a851female.wav,216.21621621621625
307,clean_noises_1_02/467b97f4346a1female.wav,buriy_audiobooks,2.0,14.42,male,clean_noises_1_02_1,467b97f4346a1female.wav,188.2352941176471
308,clean_noises_1_02/46c6252578301male.wav,buriy_audiobooks,2.0,20.54,male,clean_noises_1_02_1,46c6252578301male.wav,191.40625
309,clean_noises_1_02/46f0ee64404d1male.wav,buriy_audiobooks,2.0,22.52,male,clean_noises_1_02_1,46f0ee64404d1male.wav,158.41584158415841
310,clean_noises_1_02/473d348802471female.wav,buriy_audiobooks,2.0,21.43,female,clean_noises_1_02_1,473d348802471female.wav,222.22222222222226
311,clean_noises_1_02/4794b2be3f391male.wav,buriy_audiobooks,2.0,14.76,male,clean_noises_1_02_1,4794b2be3f391male.wav,150.9433962264151
312,clean_noises_1_02/47d7d6dcf85e1male.wav,buriy_audiobooks,2.0,21.13,male,clean_noises_1_02_1,47d7d6dcf85e1male.wav,192.7710843373494
313,clean_noises_1_02/47fcad0f353a1female.wav,buriy_audiobooks,2.0,12.37,female,clean_noises_1_02_1,47fcad0f353a1female.wav,207.7922077922078
314,clean_noises_1_02/4816e7d6beb81male.wav,buriy_audiobooks,2.0,17.29,male,clean_noises_1_02_1,4816e7d6beb81male.wav,197.53086419753086
315,clean_noises_1_02/482830e956ec1female.wav,buriy_audiobooks,2.0,16.16,female,clean_noises_1_02_1,482830e956ec1female.wav,250.0
316,clean_noises_1_02/489713f7ef801female.wav,buriy_audiobooks,2.0,18.72,female,clean_noises_1_02_1,489713f7ef801female.wav,266.6666666666667
317,clean_noises_1_02/48b3c019099d1male.wav,buriy_audiobooks,2.0,13.81,male,clean_noises_1_02_1,48b3c019099d1male.wav,225.35211267605638
318,clean_noises_1_02/48b4929753501male.wav,buriy_audiobooks,2.0,17.14,male,clean_noises_1_02_1,48b4929753501male.wav,421.0526315789474
319,clean_noises_1_02/48b6f3619e321female.wav,buriy_audiobooks,2.0,13.81,female,clean_noises_1_02_1,48b6f3619e321female.wav,207.7922077922078
320,clean_noises_1_02/48e53c6e93f11male.wav,buriy_audiobooks,2.0,20.64,male,clean_noises_1_02_1,48e53c6e93f11male.wav,225.35211267605638
321,clean_noises_1_02/493a6ea660e61female.wav,buriy_audiobooks,2.0,15.41,male,clean_noises_1_02_1,493a6ea660e61female.wav,216.21621621621625
322,clean_noises_1_02/497e300009d41male.wav,buriy_audiobooks,2.0,11.6,male,clean_noises_1_02_1,497e300009d41male.wav,188.2352941176471
323,clean_noises_1_02/498812a6ea741male.wav,buriy_audiobooks,2.0,19.18,male,clean_noises_1_02_1,498812a6ea741male.wav,202.53164556962025
324,clean_noises_1_02/4996fcb5138b1male.wav,buriy_audiobooks,2.0,21.53,male,clean_noises_1_02_1,4996fcb5138b1male.wav,192.7710843373494
325,clean_noises_1_02/49dbf0ba75b71female.wav,buriy_audiobooks,2.0,20.06,female,clean_noises_1_02_1,49dbf0ba75b71female.wav,228.57142857142856
326,clean_noises_1_02/49f0b9d808e31male.wav,buriy_audiobooks,2.0,17.56,male,clean_noises_1_02_1,49f0b9d808e31male.wav,166.66666666666666
327,clean_noises_1_02/4a205f4b9c2d1male.wav,buriy_audiobooks,2.0,19.52,male,clean_noises_1_02_1,4a205f4b9c2d1male.wav,170.2127659574468
328,clean_noises_1_02/4a66e9a08cf21male.wav,buriy_audiobooks,2.0,17.87,male,clean_noises_1_02_1,4a66e9a08cf21male.wav,166.66666666666666
329,clean_noises_1_02/4a7277cb53e31male.wav,buriy_audiobooks,2.0,16.04,male,clean_noises_1_02_1,4a7277cb53e31male.wav,148.14814814814815
330,clean_noises_1_02/4a899f0f9d5f1female.wav,buriy_audiobooks,2.0,23.41,female,clean_noises_1_02_1,4a899f0f9d5f1female.wav,125.98425196850393
331,clean_noises_1_02/4a992bc34b331male.wav,buriy_audiobooks,2.0,11.82,male,clean_noises_1_02_1,4a992bc34b331male.wav,156.86274509803926
332,clean_noises_1_02/4ae65125535a1female.wav,buriy_audiobooks,2.0,20.54,female,clean_noises_1_02_1,4ae65125535a1female.wav,173.91304347826087
333,clean_noises_1_02/4b533be06cd11male.wav,buriy_audiobooks,2.0,18.27,male,clean_noises_1_02_1,4b533be06cd11male.wav,173.91304347826087
334,clean_noises_1_02/4b58e1c2d0d91male.wav,buriy_audiobooks,2.0,20.93,male,clean_noises_1_02_1,4b58e1c2d0d91male.wav,162.109375
335,clean_noises_1_02/4b5d67c6ec241male.wav,buriy_audiobooks,2.0,21.07,male,clean_noises_1_02_1,4b5d67c6ec241male.wav,168.42105263157896
336,clean_noises_1_02/4b6c62359b5b1male.wav,buriy_audiobooks,2.0,20.24,male,clean_noises_1_02_1,4b6c62359b5b1male.wav,170.2127659574468
337,clean_noises_1_02/4b78b00b0b771male.wav,buriy_audiobooks,2.0,27.08,male,clean_noises_1_02_1,4b78b00b0b771male.wav,179.77528089887642
338,clean_noises_1_02/4b97055bb09d1female.wav,buriy_audiobooks,2.0,14.99,female,clean_noises_1_02_1,4b97055bb09d1female.wav,144.14414414414415
339,clean_noises_1_02/4bdf85c7045c1female.wav,buriy_audiobooks,2.0,17.11,female,clean_noises_1_02_1,4bdf85c7045c1female.wav,195.12195121951217
340,clean_noises_1_02/4bfca8c5abcd1male.wav,buriy_audiobooks,2.0,23.81,male,clean_noises_1_02_1,4bfca8c5abcd1male.wav,145.45454545454547
341,clean_noises_1_02/4c18722667da1female.wav,buriy_audiobooks,2.0,23.42,female,clean_noises_1_02_1,4c18722667da1female.wav,219.17808219178082
342,clean_noises_1_02/4c21c4ad6db91female.wav,buriy_audiobooks,2.0,18.13,female,clean_noises_1_02_1,4c21c4ad6db91female.wav,219.17808219178082
343,clean_noises_1_02/4c8c533075e21female.wav,buriy_audiobooks,2.0,17.73,female,clean_noises_1_02_1,4c8c533075e21female.wav,153.84615384615384
344,clean_noises_1_02/4dada1f1e3e41male.wav,buriy_audiobooks,2.0,25.74,male,clean_noises_1_02_1,4dada1f1e3e41male.wav,125.0
345,clean_noises_1_02/4dde0cf4e0761male.wav,buriy_audiobooks,2.0,14.14,male,clean_noises_1_02_1,4dde0cf4e0761male.wav,160.15625
346,clean_noises_1_02/4e00dbc825a21male.wav,buriy_audiobooks,2.0,24.49,male,clean_noises_1_02_1,4e00dbc825a21male.wav,222.22222222222226
347,clean_noises_1_02/4e36342eb1021male.wav,buriy_audiobooks,2.0,21.52,male,clean_noises_1_02_1,4e36342eb1021male.wav,153.84615384615384
348,clean_noises_1_02/4e50013893aa1male.wav,buriy_audiobooks,2.0,13.22,male,clean_noises_1_02_1,4e50013893aa1male.wav,152.38095238095238
349,clean_noises_1_02/4f0f228813a51male.wav,buriy_audiobooks,2.0,19.81,male,clean_noises_1_02_1,4f0f228813a51male.wav,142.85714285714286
350,clean_noises_1_02/4f4e46d4509e1male.wav,buriy_audiobooks,2.0,20.78,male,clean_noises_1_02_1,4f4e46d4509e1male.wav,172.04301075268813
351,clean_noises_1_02/50a40a43c1241female.wav,buriy_audiobooks,2.0,21.57,female,clean_noises_1_02_1,50a40a43c1241female.wav,162.109375
352,clean_noises_1_02/50e7c664357e1female.wav,buriy_audiobooks,2.0,12.61,female,clean_noises_1_02_1,50e7c664357e1female.wav,202.53164556962025
353,clean_noises_1_02/50f1daba355a1female.wav,buriy_audiobooks,2.0,21.19,female,clean_noises_1_02_1,50f1daba355a1female.wav,313.72549019607845
354,clean_noises_1_02/50f3408a7e891male.wav,buriy_audiobooks,2.0,19.33,male,clean_noises_1_02_1,50f3408a7e891male.wav,144.14414414414415
